smiles,IC50
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4CCCC4,29
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4CCC(F)(F)C4,10
COC1=CC=CC(=C1)C(=O)N2CC3=C(C2)C(C)=C(C4=CC=C(C)C=C4)C(C(OC(C)(C)C)C(O)=O)=C3C,5
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC=C(C)C(F)=C4,6
COC1CCC(CC1)C(=O)N2CC3=C(C2)C(C)=C(C4=CC=C(C)C=C4)C(C(OC(C)(C)C)C(O)=O)=C3C,31
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)CC4CCCCC4,17
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4CC5(CCC5)C4,14
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC(F)=CC(F)=C4,3
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC=CC(F)=C4F,3
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC(F)=CC=C4C,4
COC1=CC(F)=CC(=C1)C(=O)N2CC3=C(C2)C(C)=C(C4=CC=C(C)C=C4)C(C(OC(C)(C)C)C(O)=O)=C3C,3
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC(C)=CC(F)=C4,4
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC4=CC=CC=5OCCOC45)CC3C(C)=C2C(OC(C)(C)C)C(O)=O,15
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)OC(C)(C)C,13
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC(=O)N4CCCCC4)CC3C(C)=C2C(OC(C)(C)C)C(O)=O,318
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C(=O)N4CCCCC4,14
CC1COCCN1C(=O)C(=O)N2CC3=C(C2)C(C)=C(C4=CC=C(C)C=C4)C(C(OC(C)(C)C)C(O)=O)=C3C,41
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=S)N4CCCCC4,19
CC1=C2CN(CC2=C(C)C(C3=CC=C(Cl)C=C3)=C1C(OC(C)(C)C)C(O)=O)C(=O)N4CCCCC4,21
CC1=C2CN(CC2=C(C)C(C3=CC=C(Cl)C=C3)=C1C(OC(C)(C)C)C(O)=O)C(=O)C4=CC=CC(F)=C4,5
CC1=C2CN(CC2=C(C)C(C3=CC=C(Cl)C=C3)=C1C(OC(C)(C)C)C(O)=O)C(=O)C4CCCCC4,6
CC1=C2CN(CC2=C(C)C(C3=CC=C(Cl)C=C3)=C1C(OC(C)(C)C)C(O)=O)C(=O)CC(C)(C)C,23
CC1=CC=C(F)C=C1C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C,2
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)C5CCCCC5,2
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)C5=CC=CC=6OCOC56,2
COC1=CC=CC(C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C)=C1C,37
COC1=CC(F)=CC(=C1)C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C,2
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)C5=CC=CC(F)=C5C,4
CC1=NC=CC=C1C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C,31
COC1=CN=CC(=C1)C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C,4
CC1=CC=C(C=C1F)C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C,5
CC1=CC(=CC=C1F)C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C,2
CC1=CC=CC=C1C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C,3
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)C5=CC=CC(Cl)=C5,13
COC1=CC=CC(C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C)=C1F,9
CC1=CC=CC(=C1)C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C,2
COC1=CC=C(F)C=C1C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C,4
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)C5=CC=CC=6SC=CC56,5
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)C5=CC=CC=6CCOC56,2
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)C5=CC=CC=6OCCOC56,4
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)C5=CC=C6N(C)N=CC6=C5,8
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)C5=CC=CC=C5C(C)(C)C,48
COC1=CC(=CC=C1C)C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C,3
CC1=CC=C(C)C(=C1)C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C,3
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)C5=CC=CC=C5,2
COC1=CC=CC(=C1)C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C,2
COC1=CC=C(C)C(=C1)C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C,4
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)C5=CC=CC=6CCCC56,3
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)C5=CC=CC=6OC(F)(F)OC56,2
COC1=CC=CC=C1C(=O)N2CC3=C(C2)C(C)=C(C4=CC=C(C)C=C4)C(C(OC(C)(C)C)C(O)=O)=C3C,4
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC=CC=5CCOC45,4
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC=CC=5N(C)C=CC45,108
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC=CC=5SC=CC45,27
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C=4C=CC=C5C=COC45,4
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)C5=CC=CC6=CC=CC=C56,11
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)C=5C=CC=C6C=COC56,2
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)C5=CC(F)=CC(F)=C5,2
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)C5=CC=C(F)C(Cl)=C5,2
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)C5=CC=CC(Cl)=C5C,7
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)C5=CC(F)=C(F)C(F)=C5,3
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)C5=CC=C(F)C=C5,4
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)C5=CC(F)=C(Cl)C(F)=C5,5
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)C5=CC=CC(F)=C5F,4
CC1=CC=C(F)C=C1C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C,2
CC1=CC(F)=CC(=C1)C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C,2
COC1=CC=C(F)C(=C1)C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C,4
COC1=CC(=CC=C1F)C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C,4
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)C5=CC(F)=CC(Cl)=C5,5
CC1=CN=CC(=C1)C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C,5
COC1=CC=C(C)C=C1C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C,4
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)C5=CC=CC=N5,2
CC1=CC=C(Cl)C=C1C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C,4
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)C5=CC=C(F)C(F)=C5,2
COC1=CC=C(C=C1F)C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C,3
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)C5=CC(Cl)=C(F)C(Cl)=C5,4
CC1=CC=C(C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C)C(C)=C1,4
CC1=CC=C(C=C1)C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C,5
CC1=CC(C)=CC(=C1)C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C,2
COC1=CC=C(C=C1C)C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C,5
CC1=CC=CC(C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C)=C1C,5
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)C5=CC(F)=C(F)C(Cl)=C5,11
COC1=C(F)C=CC=C1C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C,3
COC1=CC=C(C=C1)C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C,2
CC1=CC=CC(F)=C1C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C,4
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)C5=CC=C(Cl)C=C5,5
COC1=CC=CC=C1C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C,4
COC1=CC(C)=CC=C1C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C,11
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C5=NN=C(O5)C6=CC=CC(F)=C6,387
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C5=NC6=CC=CC=C6O5,124
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C5=NN=C(CC6=CC=C(F)C(F)=C6)O5,63
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C5=NC6=CC(F)=CC=C6O5,665
CC1CCCCN1C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C,4
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)N5CCCC(C)(C)CC5,5
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)NCC(C)(C)C,4
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)N5CCCC5,4
CC1COCCN1C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C,23
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)NC5=CC=CC(F)=C5,14
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)N5CCC(C)(C)CC5,5
CC1CCCN1C(=O)N2CC3=C(C2)C(C)=C(C4=CC(F)=C5OCCCC5=C4C)C(C(OC(C)(C)C)C(O)=O)=C3C,2
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)N5CCC(F)(F)CC5,3
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)N5CCC(C)(C)C5,3
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)C(=O)N5CCCCC5,10
CC1=C2CN(CC3=CC=CC=4OCOC34)CC2=C(C)C(C5=CC(F)=C6OCCCC6=C5C)=C1C(OC(C)(C)C)C(O)=O,4
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)C(=O)OC5=CC=CC=C5,12
CC1=C2CN(CC2=C(C)C(C3=CC(F)=C4OCCCC4=C3C)=C1C(OC(C)(C)C)C(O)=O)S(=O)(=O)C5=CC=CC(F)=C5,11
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC=CC=C4C,4
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC=CC(Cl)=C4,4
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC=CC(F)=C4C,4
COC1=CC(=CC=C1C)C(=O)N2CC3=C(C2)C(C)=C(C4=CC=C(C)C=C4)C(C(OC(C)(C)C)C(O)=O)=C3C,4
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC=NN4C,13
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC=C(C=C4)C(C)(C)C,44
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC=CC(C)=C4,5
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC(F)=CC(Cl)=C4,5
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC=C(C=C4)C(F)(F)F,14
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4CCC4,13
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC=CC=C4,5
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC=CC(=C4)C(C)(C)C,111
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4CCOC4,37
CCOCCC(=O)N1CC2=C(C1)C(C)=C(C3=CC=C(C)C=C3)C(C(OC(C)(C)C)C(O)=O)=C2C,148
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)CC4=CC=CC(F)=C4,12
CC(C)OC1=CC=CC(=C1)C(=O)N2CC3=C(C2)C(C)=C(C4=CC=C(C)C=C4)C(C(OC(C)(C)C)C(O)=O)=C3C,26
COC1=CN=CC(=C1)C(=O)N2CC3=C(C2)C(C)=C(C4=CC=C(C)C=C4)C(C(OC(C)(C)C)C(O)=O)=C3C,5
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CN=CC(C)=C4,5
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CN(C)C=N4,67
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=NC=CN4C,940
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=NC=CN4C,16
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C=4C=CN(C)N4,121
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C(C)(C)C(F)(F)F,25
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC=CC=C4C(C)(C)C,13
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4(C)CCCCC4,18
COC1CCCC(C1)C(=O)N2CC3=C(C2)C(C)=C(C4=CC=C(C)C=C4)C(C(OC(C)(C)C)C(O)=O)=C3C,14
COC1CCCC(C1)C(=O)N2CC3=C(C2)C(C)=C(C4=CC=C(C)C=C4)C(C(OC(C)(C)C)C(O)=O)=C3C,26
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC=C(F)C(C)=C4,5
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC=C(F)C=C4F,5
COC1=CC=C(F)C(=C1)C(=O)N2CC3=C(C2)C(C)=C(C4=CC=C(C)C=C4)C(C(OC(C)(C)C)C(O)=O)=C3C,5
COC1=CC=C(C)C(=C1)C(=O)N2CC3=C(C2)C(C)=C(C4=CC=C(C)C=C4)C(C(OC(C)(C)C)C(O)=O)=C3C,5
COC1=CC=C(C)C=C1C(=O)N2CC3=C(C2)C(C)=C(C4=CC=C(C)C=C4)C(C(OC(C)(C)C)C(O)=O)=C3C,4
COC1=CC(=CC=C1F)C(=O)N2CC3=C(C2)C(C)=C(C4=CC=C(C)C=C4)C(C(OC(C)(C)C)C(O)=O)=C3C,3
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC=C(F)C(Cl)=C4,4
COC1=CC=CC(C(=O)N2CC3=C(C2)C(C)=C(C4=CC=C(C)C=C4)C(C(OC(C)(C)C)C(O)=O)=C3C)=C1F,12
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC=C(F)C=C4,4
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC=C5OCCOC5=C4,13
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC=C5COB(O)C5=C4,740
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC=CC(=C4)B(O)O,134
COC1=CC=CC(C(=O)N2CC3=C(C2)C(C)=C(C4=CC=C(C)C=C4)C(C(OC(C)(C)C)C(O)=O)=C3C)=C1C,15
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC=CN=C4C,20
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CN=CC=C4C,15
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC=C(F)C(F)=C4,4
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC(F)=CC=C4F,5
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC(Cl)=CC=C4C,6
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC=C(Cl)C(F)=C4,9
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC=C5OCOC5=C4,4
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC(F)=CC(=C4)C(N)=O,126
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC=CN=C4,14
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CN=CS4,116
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC=C(Cl)C=C4,4
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC(Cl)=CC(Cl)=C4,8
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=COC=N4,86
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC=CC=N4,4
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CN=C(O4)C5=CC=CC=C5,297
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC=CC=5OCOC45,5
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC=C(Cl)C(Cl)=C4,16
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC(F)=C(Cl)C(Cl)=C4,14
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC(C)=C(F)C(F)=C4,5
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC(F)=C(F)C(F)=C4,4
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC(F)=C(F)C(Cl)=C4,8
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC(Cl)=C(F)C(Cl)=C4,17
CC1=CC=C(C=C1)C2=C(C)C=3CN(CC3C(C)=C2C(OC(C)(C)C)C(O)=O)C(=O)C4=CC(F)=C(Cl)C(F)=C4,7
